client_id,yearly_income,total_debt,credit_score,num_credit_cards,total_spent,avg_transaction,transaction_count,spending_ratio,debt_ratio
CLTIND02797,1368387,241536,879,5,33384.7,3709.4111111111106,9,0.024397118651375668,0.1765114693431025
CLTIND02798,533244,80711,742,2,4009.3,2004.65,2,0.00751869688172769,0.1513584775449888
CLTIND02799,419284,104364,624,1,5008.87,2504.435,2,0.011946246458247869,0.24891004665095734
CLTIND02800,393450,0,747,1,4715.3,4715.3,1,0.011984496124031008,0.0
CLTIND02801,201672,121490,569,1,867.52,867.52,1,0.004301638303780396,0.6024138204609465
CLTIND02802,228578,0,652,1,1096.95,1096.95,1,0.004799018278224501,0.0
CLTIND02803,1080910,0,753,4,14931.73,2986.346,5,0.013814036321247837,0.0
CLTIND02804,376259,66635,758,1,7915.0199999999995,3957.5099999999998,2,0.02103609481766549,0.17709875378396264
CLTIND02807,226728,37713,586,1,14841.53,7420.765,2,0.0654596256307117,0.16633587382237747
CLTIND02808,720897,202130,676,3,5379.7,5379.7,1,0.007462508513698905,0.2803867958945591
CLTIND02810,1431722,672624,640,3,5287.78,1762.5933333333332,3,0.0036933007944279683,0.4698007015328395
CLTIND02812,435364,50598,566,1,2116.25,2116.25,1,0.0048608750378993214,0.11621999062853153
CLTIND02813,664065,118796,618,4,31743.649999999998,3174.365,10,0.04780202239238628,0.17889212652375897
CLTIND02814,413495,0,715,2,5569.360000000001,2784.6800000000003,2,0.013468989951510902,0.0
CLTIND02815,1715559,0,704,4,19125.45,2390.68125,8,0.011148232150570165,0.0
CLTIND02816,996269,323859,669,3,8968.099999999999,2989.3666666666663,3,0.009001685287808814,0.32507184304640613
CLTIND02817,553587,0,743,3,18043.120000000003,4510.780000000001,4,0.032593106413264766,0.0
CLTIND02818,563882,0,586,1,11388.34,5694.17,2,0.020196317669299607,0.0
CLTIND02819,1189774,731094,703,2,4254.31,4254.31,1,0.003575729508293172,0.6144814057123453
CLTIND02820,707937,359590,634,3,20502.57,3417.095,6,0.028961009242347836,0.5079406783371967
CLTIND02821,1273832,637811,612,2,4853.45,2426.725,2,0.0038101178177342068,0.5007026044250733
CLTIND02822,150000,59572,523,1,9427.93,3142.6433333333334,3,0.06285286666666667,0.39714666666666665
CLTIND02823,659410,207351,661,3,23158.26,3859.7099999999996,6,0.035119667581626,0.31444928041734277
CLTIND02824,366995,220344,689,3,11800.48,1966.7466666666667,6,0.03215433452771836,0.6004005504162182
CLTIND02825,1434304,241286,711,3,20515.72,5128.93,4,0.014303606487885414,0.1682251461335951
CLTIND02826,1264519,0,734,3,40331.19,4033.119,10,0.03189449110689519,0.0
CLTIND02827,509948,0,693,2,1987.0,1987.0,1,0.003896475719092927,0.0
CLTIND02828,1256376,208560,695,2,17729.0,5909.666666666667,3,0.014111221481467331,0.16600126076906913
CLTIND02829,1457498,0,631,5,26987.77,2998.641111111111,9,0.018516505683026666,0.0
CLTIND02831,2203425,1053264,623,4,31144.11,2831.2827272727272,11,0.014134408931549746,0.47801218557473024
CLTIND02832,490686,123878,600,3,5254.93,5254.93,1,0.010709353843394758,0.2524588025743551
CLTIND02834,840613,0,594,4,13358.630000000001,1669.8287500000001,8,0.01589153391632059,0.0
CLTIND02835,404371,0,762,2,14956.630000000001,3739.1575000000003,4,0.03698739523853096,0.0
CLTIND02836,526269,0,767,3,19094.03,3182.338333333333,6,0.036281882459350635,0.0
CLTIND02837,1164758,88429,669,3,11457.17,3819.056666666667,3,0.009836523981805663,0.07592049163860648
CLTIND02838,505799,0,802,1,27154.49,5430.898,5,0.05368632599115459,0.0
CLTIND02840,623282,307787,612,3,21095.15,2343.9055555555556,9,0.03384527388886572,0.4938166030785423
CLTIND02841,329255,0,624,1,8829.4,2943.133333333333,3,0.02681629739867276,0.0
CLTIND02842,840310,0,719,3,14353.369999999999,2050.4814285714283,7,0.017081041520391284,0.0
CLTIND02843,759243,81645,630,4,24790.29,2253.6627272727274,11,0.0326513250698393,0.1075347418415448
CLTIND02844,1208878,532830,604,5,27367.640000000003,3420.9550000000004,8,0.022638876710470372,0.4407640804117537
CLTIND02846,961750,85458,707,5,7739.18,3869.59,2,0.008046976865089681,0.08885677151026775
CLTIND02848,809972,85224,782,3,8223.68,2741.226666666667,3,0.010153042327389096,0.10521845199587146
CLTIND02849,1628930,1059311,686,4,20316.989999999998,2902.4271428571424,7,0.012472598576979979,0.6503109403105106
CLTIND02850,330768,0,708,1,4425.38,2212.69,2,0.013379105596671988,0.0
CLTIND02851,1472109,0,688,4,379.2,379.2,1,0.00025758962142069644,0.0
CLTIND02852,359602,26548,709,3,15581.29,3116.2580000000003,5,0.04332926401966619,0.07382606325882503
CLTIND02853,299893,0,675,2,18186.510000000002,3031.0850000000005,6,0.060643329454171994,0.0
CLTIND02854,597246,288177,606,1,6152.570000000001,2050.856666666667,3,0.010301567528288176,0.4825097196130238
CLTIND02855,768280,573053,624,2,6850.8,3425.4,2,0.008917061487999168,0.7458908210548237
CLTIND02856,864074,160366,627,3,14305.029999999999,2861.006,5,0.016555329751849954,0.18559290060804978
CLTIND02857,280774,157211,587,3,7284.69,1821.1725,4,0.0259450305227692,0.5599200780699067
CLTIND02858,648935,227819,754,5,50031.520000000004,3848.578461538462,13,0.0770978911601316,0.3510659773320903
CLTIND02859,331383,99933,573,2,1580.06,1580.06,1,0.004768078024521475,0.30156344773268395
CLTIND02861,286393,98927,780,1,6397.889999999999,3198.9449999999997,2,0.02233954740513909,0.34542394541766036
CLTIND02862,318642,0,689,3,14401.54,3600.385,4,0.04519661563761212,0.0
CLTIND02863,683731,257594,785,2,2130.38,2130.38,1,0.003115816015362767,0.3767475805543408
CLTIND02864,998183,0,627,4,38427.380000000005,2561.8253333333337,15,0.03849732964797037,0.0
CLTIND02866,617565,0,782,4,15095.220000000001,2515.8700000000003,6,0.024443127444074713,0.0
CLTIND02867,246803,67437,615,1,2035.27,2035.27,1,0.00824653671146623,0.2732422215289117
CLTIND02868,729281,0,854,3,23168.46,3309.7799999999997,7,0.03176890663543956,0.0
CLTIND02869,344113,0,689,1,6687.6900000000005,3343.8450000000003,2,0.019434575270332714,0.0
CLTIND02870,266084,28374,748,3,6544.46,1636.115,4,0.02459546609341411,0.10663549856436313
CLTIND02871,807875,0,666,4,12542.32,2508.464,5,0.015525075042549899,0.0
CLTIND02872,351586,163653,783,1,12286.89,12286.89,1,0.03494703998452726,0.46547075253280845
CLTIND02873,413654,0,744,2,5670.39,2835.195,2,0.013708050689706857,0.0
CLTIND02875,882306,88241,802,4,36324.14,3632.4139999999998,10,0.041169548886667434,0.1000117872937507
CLTIND02876,818238,594543,700,4,4389.95,1463.3166666666666,3,0.0053651260391230915,0.7266137725209536
CLTIND02877,501640,18359,639,2,10917.740000000002,2729.4350000000004,4,0.021764093772426444,0.03659795869547883
CLTIND02879,1033007,0,695,5,4098.6,4098.6,1,0.003967640103116436,0.0
CLTIND02880,335241,36157,709,1,9281.8,4640.9,2,0.02768694759889154,0.10785375297174271
CLTIND02881,380923,0,732,3,30201.63,3355.7366666666667,9,0.07928539363598418,0.0
CLTIND02882,2001865,581082,613,4,2390.15,1195.075,2,0.0011939616307792983,0.2902703229238735
CLTIND02884,780499,111598,695,3,19410.93,2426.36625,8,0.0248698973349101,0.14298288658922048
CLTIND02885,700548,0,639,4,34894.16,3877.1288888888894,9,0.049809806037559176,0.0
CLTIND02886,631888,308872,725,3,26901.48,3843.0685714285714,7,0.04257317752513103,0.48880814321525334
CLTIND02887,592179,112009,715,2,10529.75,5264.875,2,0.0177813634053217,0.18914720042419605
CLTIND02888,626683,172088,752,3,17345.309999999998,2477.9014285714284,7,0.027677964776449973,0.2746013534753615
CLTIND02889,588615,166305,725,1,1141.7,1141.7,1,0.0019396379636944354,0.28253612293264696
CLTIND02890,484665,0,583,2,9294.17,3098.056666666667,3,0.019176482725181312,0.0
CLTIND02891,1238155,545182,600,3,27457.96,3432.245,8,0.022176512633717102,0.44031805387855316
CLTIND02894,818942,61491,581,3,11423.89,3807.963333333333,3,0.013949571520327447,0.07508590351941896
CLTIND02896,977302,620285,577,3,4351.56,2175.78,2,0.004452625698095369,0.6346912213420212
CLTIND02899,478776,144710,690,1,1091.93,1091.93,1,0.002280669874847528,0.3022499039216669
CLTIND02900,275859,38051,721,2,18264.73,3044.1216666666664,6,0.0662103828405091,0.13793640954255615
CLTIND02901,322303,115015,577,1,6408.78,2136.2599999999998,3,0.019884332444935354,0.3568536439313317
CLTIND02902,237260,5865,625,1,1836.78,1836.78,1,0.007741633650847172,0.02471971676641659
CLTIND02903,375478,182696,534,1,5253.52,1751.1733333333334,3,0.013991552101587843,0.4865691198951736
CLTIND02904,349546,135485,787,2,9500.95,3166.9833333333336,3,0.02718082884656097,0.3876027761725209
CLTIND02905,150000,0,589,1,3528.65,3528.65,1,0.023524333333333335,0.0
CLTIND02906,761082,272513,806,3,14530.68,2906.136,5,0.019092134618871555,0.3580599725128173
CLTIND02907,1894672,325888,620,3,12664.57,6332.285,2,0.006684307362963088,0.17200233074642998
CLTIND02908,719352,128648,600,5,56617.47,2979.866842105263,19,0.07870621058953058,0.17883873263715122
CLTIND02910,483843,0,665,1,539.64,539.64,1,0.0011153204655229073,0.0
CLTIND02911,388393,37975,716,2,20970.73,5242.6825,4,0.05399358381845193,0.0977746766805787
CLTIND02912,527755,105847,626,1,15961.810000000001,3990.4525000000003,4,0.03024473477276388,0.20056086631107237
CLTIND02913,489020,0,695,1,516.12,516.12,1,0.001055416956361703,0.0
CLTIND02914,301865,0,659,2,4880.17,2440.085,2,0.016166730160833486,0.0
CLTIND02915,1372434,0,789,5,2022.84,2022.84,1,0.0014739069419731658,0.0
CLTIND02916,204858,80921,714,1,3056.79,3056.79,1,0.014921506604574876,0.39501020218883326
CLTIND02917,769397,0,740,3,12657.68,2109.6133333333332,6,0.01645142884622633,0.0
CLTIND02918,470544,48351,792,1,3283.38,3283.38,1,0.00697783841681118,0.1027555340201979
CLTIND02919,1564165,632088,693,3,3425.43,1141.81,3,0.0021899415982329228,0.4041057049607938
CLTIND02920,613467,63419,722,3,7569.14,2523.0466666666666,3,0.012338300185666059,0.10337801381329395
CLTIND02921,402890,160450,663,3,25852.87,3231.60875,8,0.06416855717441484,0.3982476606517908
CLTIND02923,512116,0,663,1,7883.49,3941.745,2,0.01539395371361176,0.0
CLTIND02924,251875,43456,711,1,1618.99,1618.99,1,0.0064277518610421835,0.1725300248138958
CLTIND02926,171339,49535,731,1,2642.01,2642.01,1,0.015419781836009316,0.2891052241462831
CLTIND02927,287385,41876,748,2,14103.42,2820.684,5,0.049075003914609325,0.14571393774901265
CLTIND02928,528981,40091,622,2,14165.68,2360.9466666666667,6,0.02677918488565752,0.07578911151818307
CLTIND02929,598672,57653,750,1,3977.58,3977.58,1,0.006644005398615602,0.09630148061041773
CLTIND02931,460485,227079,675,1,534.12,534.12,1,0.0011599074888432848,0.49313006938336756
CLTIND02932,701102,208183,729,4,1906.21,1906.21,1,0.0027188768538671977,0.29693682231686686
CLTIND02933,453439,235195,565,1,9528.59,3176.1966666666667,3,0.0210140504014873,0.5186915990905061
CLTIND02934,341837,0,733,1,10173.91,3391.3033333333333,3,0.02976245988585203,0.0
CLTIND02935,390454,68331,718,1,4434.67,4434.67,1,0.011357727158640966,0.17500396973779242
CLTIND02937,341234,35718,666,2,17982.15,2997.025,6,0.05269741584953434,0.10467303961504422
CLTIND02938,554963,142650,684,1,1300.66,1300.66,1,0.002343687777383357,0.2570441633045807
CLTIND02939,1996640,0,734,4,14370.77,2395.1283333333336,6,0.00719747676095841,0.0
CLTIND02940,320021,0,679,3,5936.09,1484.0225,4,0.01854906396767712,0.0
CLTIND02942,484729,172984,631,2,10132.03,3377.3433333333337,3,0.020902463025731906,0.3568674455211056
CLTIND02947,816965,0,723,3,33788.97,3378.897,10,0.0413591402324457,0.0
CLTIND02949,305547,146611,660,1,10841.94,5420.97,2,0.03548370627104832,0.47983125345691496
CLTIND02950,651360,0,782,4,21393.46,2674.1825,8,0.032844295013510195,0.0
CLTIND02951,861275,106223,701,4,18806.72,2089.6355555555556,9,0.021835906069490003,0.12333226901976721
CLTIND02952,567357,240333,656,2,3683.87,1841.935,2,0.006493037011969536,0.42360101311872417
CLTIND02953,309165,26946,691,1,2877.16,2877.16,1,0.009306228065919492,0.08715734316627044
CLTIND02954,657425,40075,633,5,23718.18,2964.7725,8,0.03607739285850097,0.060957523671901735
CLTIND02955,392831,0,803,1,2701.0299999999997,1350.5149999999999,2,0.006875806644587621,0.0
CLTIND02956,781895,283086,641,3,12226.38,1746.6257142857141,7,0.015636856611181808,0.36205117055359093
CLTIND02957,1217510,0,838,5,19347.88,2763.9828571428575,7,0.015891352021749308,0.0
CLTIND02959,534456,0,832,1,15540.89,5180.296666666666,3,0.029077959644947384,0.0
CLTIND02960,176473,31411,683,1,12678.34,6339.17,2,0.07184294481308756,0.1779932340924674
CLTIND02961,2163930,0,661,3,19538.63,4884.6575,4,0.009029233847675296,0.0
CLTIND02962,377561,213257,736,1,4303.64,4303.64,1,0.011398528979423193,0.5648279350886347
CLTIND02963,782452,0,675,3,19082.84,2726.12,7,0.024388512010960418,0.0
CLTIND02964,489516,158471,784,2,7612.13,3806.065,2,0.015550319090693664,0.32372997001119475
CLTIND02965,308820,150940,708,1,4150.780000000001,2075.3900000000003,2,0.013440774561233083,0.48876368110873647
CLTIND02966,287544,126934,784,2,14054.01,2007.7157142857143,7,0.04887603288540189,0.44144200539743483
CLTIND02967,1294676,0,642,2,7576.15,3788.075,2,0.005851772953233087,0.0
CLTIND02968,887289,329448,752,4,7713.76,3856.88,2,0.008693627442693417,0.37129728870751244
CLTIND02969,1604807,608854,615,3,11868.36,2373.672,5,0.007395506126281853,0.3793939084263715
CLTIND02971,594286,0,792,1,14022.18,7011.09,2,0.023595003079325442,0.0
CLTIND02972,425938,158355,675,1,21268.67,5317.1675,4,0.04993372274838122,0.37177946086050084
CLTIND02973,420885,198741,740,2,6211.57,3105.785,2,0.014758354419853403,0.47219786877650666
CLTIND02974,267595,116135,675,1,3937.78,3937.78,1,0.014715446850651171,0.4339954035015602
CLTIND02975,525849,0,722,1,1588.89,1588.89,1,0.003021570831170165,0.0
CLTIND02976,311394,0,840,1,12065.24,3016.31,4,0.0387458974803625,0.0
CLTIND02977,651810,0,729,4,47693.4,5299.266666666666,9,0.07317070925576472,0.0
CLTIND02978,553695,53410,670,2,11509.83,2877.4575,4,0.020787310703546176,0.09646104804991917
CLTIND02979,594201,221454,668,2,16035.04,4008.76,4,0.026985885247584572,0.3726920688453907
CLTIND02980,1366060,298874,706,4,46779.07,3898.255833333333,12,0.03424378870620617,0.21878541206096364
CLTIND02983,1712165,104652,821,4,27284.0,4547.333333333333,6,0.015935380059748913,0.06112261376678065
CLTIND02984,1095075,572657,653,3,8255.52,2751.84,3,0.00753877131703308,0.5229386115106271
CLTIND02985,998755,0,686,2,7954.16,2651.3866666666668,3,0.007964075273715777,0.0
CLTIND02986,415963,88564,725,1,5575.39,5575.39,1,0.013403571952313066,0.21291316775770922
CLTIND02987,573865,12757,857,1,18523.27,2646.1814285714286,7,0.03227809676491858,0.022229966978296288
CLTIND02989,674490,0,737,4,54138.47,3867.0335714285716,14,0.08026578600127504,0.0
CLTIND02990,589506,0,689,2,1793.35,1793.35,1,0.0030421234050204745,0.0
CLTIND02991,507065,166536,595,1,13354.99,4451.663333333333,3,0.026337826511394002,0.32843126620847424
CLTIND02992,926047,414516,668,3,6462.41,3231.205,2,0.006978490292609338,0.4476187493723321
CLTIND02993,242243,41585,703,1,14824.52,4941.506666666667,3,0.061196897330366616,0.17166646714249742
CLTIND02995,858912,337245,615,4,50485.23,4207.1025,12,0.05877811696658098,0.3926420867329831
CLTIND02996,479253,0,813,3,3266.95,1633.475,2,0.006816754407379818,0.0
CLTIND02997,457314,40016,689,2,12438.35,4146.116666666667,3,0.027198708108651826,0.0875022413483952
CLTIND02999,1245284,0,848,4,25704.640000000003,2856.0711111111113,9,0.020641588585415056,0.0
CLTIND03000,531431,0,649,1,7324.57,2441.523333333333,3,0.013782730025158486,0.0
CLTIND03001,545131,246315,628,3,25947.29,4324.548333333333,6,0.04759826537107594,0.4518455197007692
CLTIND03002,505465,0,805,1,8516.15,4258.075,2,0.016848149723521905,0.0
CLTIND03005,491226,0,737,3,8067.04,2016.76,4,0.016422257779514927,0.0
CLTIND03006,1203115,0,784,3,8627.83,8627.83,1,0.007171242981759848,0.0
CLTIND03007,546107,0,682,1,3004.41,3004.41,1,0.005501504283959004,0.0
CLTIND03008,989147,186555,688,3,16640.23,2773.3716666666664,6,0.01682280793451327,0.18860189638142763
CLTIND03009,289409,133389,570,3,9830.900000000001,4915.450000000001,2,0.033968881410046,0.4609013541389521
CLTIND03010,442054,75316,620,1,10170.99,3390.33,3,0.023008478602161726,0.17037737470987707
CLTIND03011,1218369,62341,688,3,22865.65,3266.5214285714287,7,0.01876742596044384,0.0511675855180163
CLTIND03012,333220,112067,732,2,12935.900000000001,2587.1800000000003,5,0.038820899105695944,0.3363153472180541
CLTIND03013,456610,23525,722,2,8405.98,2101.495,4,0.018409539869910865,0.05152099165589891
CLTIND03014,583252,0,802,1,8613.83,8613.83,1,0.014768624882555053,0.0
CLTIND03017,534959,62558,579,1,10132.52,5066.26,2,0.018940741253067994,0.116939802863397
CLTIND03018,514202,0,697,3,18642.95,3107.1583333333333,6,0.03625608224005352,0.0
CLTIND03019,1077953,0,790,3,31304.59,3478.2877777777776,9,0.029040774505010886,0.0
CLTIND03020,1260776,0,710,3,6415.97,2138.6566666666668,3,0.005088905562923152,0.0
CLTIND03021,299154,0,590,1,6690.01,1672.5025,4,0.022363097267628047,0.0
CLTIND03022,534520,0,676,1,7775.5599999999995,3887.7799999999997,2,0.014546808351418094,0.0
CLTIND03024,1241923,446980,655,3,22267.489999999998,2474.1655555555553,9,0.017929847502622945,0.35990959181849436
CLTIND03027,745857,0,815,2,5962.75,2981.375,2,0.007994494923289585,0.0
CLTIND03028,749098,542734,527,1,7603.1900000000005,3801.5950000000003,2,0.010149793484964585,0.7245166854003081
CLTIND03029,286569,0,663,1,7921.799999999999,2640.6,3,0.027643604158160858,0.0
CLTIND03030,561318,221361,581,1,8417.6,2104.4,4,0.014996134098674905,0.39435934710805637
CLTIND03031,1200033,468046,759,3,4638.99,4638.99,1,0.0038657186927359495,0.390027607574125
CLTIND03032,441507,140586,772,2,1348.37,1348.37,1,0.0030540172635994444,0.31842303746033473
CLTIND03033,540382,0,749,3,17417.75,1935.3055555555557,9,0.032232291231018055,0.0
CLTIND03034,432291,35300,735,1,1113.23,556.615,2,0.0025751866219745497,0.08165795725564493
CLTIND03035,150000,0,624,1,3641.09,3641.09,1,0.024273933333333334,0.0
CLTIND03036,506215,0,736,2,10099.89,2019.9779999999998,5,0.01995177938227828,0.0
CLTIND03038,367643,0,723,1,10500.25,2100.05,5,0.02856099531338826,0.0
CLTIND03039,250091,86800,651,2,1453.67,1453.67,1,0.00581256422662151,0.34707366518587235
CLTIND03040,294784,38310,657,2,11185.98,3728.66,3,0.03794636072514112,0.1299595636126791
CLTIND03041,790860,32252,717,4,16349.92,2724.9866666666667,6,0.020673595832384997,0.040780922034241204
CLTIND03042,1632917,0,774,3,31838.08,3183.808,10,0.019497671957607154,0.0
CLTIND03043,1146040,0,862,2,9695.47,2423.8675,4,0.008459975219015042,0.0
CLTIND03045,834961,280041,862,3,4964.6,1654.8666666666668,3,0.005945906455511096,0.33539410822780946
CLTIND03046,335865,147152,683,1,13015.71,3253.9275,4,0.03875280246527622,0.43812841469042624
CLTIND03047,352570,139197,815,3,17093.74,3418.7480000000005,5,0.04848325155288312,0.39480670505147913
CLTIND03049,763756,349860,684,4,14663.99,2932.798,5,0.019199836073300898,0.45807823440994244
CLTIND03051,471439,132481,710,2,5328.17,2664.085,2,0.011301928775514966,0.28101408665808303
CLTIND03053,660612,168774,576,4,12503.359999999999,2500.6719999999996,5,0.018926934418387796,0.25548128099398737
CLTIND03054,703034,214873,739,3,12065.73,4021.91,3,0.01716237052546534,0.3056367117379814
CLTIND03055,1012668,204752,577,4,23069.440000000002,3844.906666666667,6,0.022780852164776613,0.2021906488602385
CLTIND03057,506044,87881,747,3,11570.51,2892.6275,4,0.022864632324461905,0.17366276450269147
CLTIND03058,263432,79899,797,1,2256.88,2256.88,1,0.008567220383248808,0.30330028242582524
CLTIND03060,436550,0,641,1,11164.369999999999,3721.4566666666665,3,0.025574092314740577,0.0
